Varenr;Varenavn;Utpris ink.mva;Kjøpspris;Kjøpslistepris;Saldo;Varegr.1;Varegr.2;Varegr.3;Pakningsantall;Posteringsgruppe;Sist oppdatert;Leverandør;Lev. varenr;Saldo;Bruk frg/str
100437;Flourescent cap;99,00;45,000;45,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802076;0;True
100438;Conley fleece halstørklæde;119,00;54,000;54,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802077;0;True
100439;Ian Reversible halstørklæde;169,00;77,000;77,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802078;0;True
100440;Winster cap;119,00;54,000;54,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802081;0;True
100441;Caden sixpence;229,00;104,000;104,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802082;0;True
100442;Devon Sixpence;399,00;181,000;181,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802083;0;True
100443;Conley Kids beanie hat;79,00;36,000;36,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1802084;0;True
100444;Elefanthue i fleece;89,00;40,000;40,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1804004;0;True
100445;Hue,tørklæde,handsker i fleece;149,00;67,000;67,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1804005;0;True
100446;Radiator pandebånd;149,00;65,000;65,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1809001;0;True
100447;Radiator Cap;199,00;90,000;90,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1809002;0;True
100448;Hovednet;149,00;59,000;59,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899001;0;True
100449;Elefanthue;159,00;69,000;69,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899002;0;True
100450;Commando hue;129,00;59,000;59,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899003;0;True
100451;Hættedisse;199,00;89,000;89,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899004;0;True
100452;Halsedisse;149,00;65,000;65,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899005;0;True
100453;Cutana hat;899,00;395,000;395,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1899010;0;True
100454;Pro Shooter handske;449,00;199,000;199,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1901002;0;True
100455;Pro Hunter Dog Keeper handske;799,00;363,000;363,00;0,000;0;0;0;0;4;11.01.15 15:38:35;39;1901004;0,000;True
100456;Q fleece handske;499,00;225,000;225,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1901030;0;True
100457;Fennek fleece handske;299,00;139,000;139,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1901040;0;True
100458;Kiruna luffe;599,00;270,000;270,00;12,00;0;0;0;0;4;11.01.15 15:38:35;39;1901041;12,00;True
100459;Invisible Hunter handske;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:35;39;1901043;0;True
100460;Viper handske;899,00;408,000;408,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901044;0;True
100461;Asta Lady handske;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901046;0;True
100462;Pro Hunter Active handske;999,00;454,000;454,00;0,000;0;0;0;0;4;17.03.15 12:55:33;39;1901047;0,000;True
100463;Viken Reversible beanie;549,00;249,000;249,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901050;0;True
100464;Expedition handske;1299,00;590,000;590,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901054;0;True
100465;Trail handske;899,00;409,000;409,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901055;0;True
100466;Pro Hunter X handske;1399,00;636,000;636,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901062;0;True
100467;All Round handske;699,00;318,000;318,00;1,00;0;0;0;0;4;20.02.15 14:02:37;39;1901063;1,00;True
100468;Classic Shooting handske;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901064;0;True
100469;Power Liner handske;399,00;181,000;181,00;2,000;0;0;0;0;4;20.02.15 14:02:37;39;1901065;2,000;True
100470;Classic Lady Shooting handske;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901067;0;True
100471;Crome fleece handske;399,00;181,000;181,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1901068;0;True
100472;Seeland handske;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902006;0;True
100473;Keeper handske;499,00;225,000;225,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902011;0;True
100474;Calder Luffe;449,00;199,000;199,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902016;0;True
100475;Endmoor handske;549,00;249,000;249,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902030;0;True
100476;Leafy handske;149,00;67,000;67,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902033;0;True
100477;Eton handske;299,00;136,000;136,00;3,00;0;0;0;0;4;20.02.15 14:02:36;39;1902034;3,00;True
100478;Marsh handske;499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902035;0;True
100479;Outthere luffe;399,00;181,000;181,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902036;0;True
100480;Lizard handske;169,00;77,000;77,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902039;0;True
100481;Conley fleece handske;239,00;77,000;108,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902040;0;True
100482;Winsor Shooting handske;399,00;181,000;181,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902044;0;True
100483;Exeter Advantage handske;349,00;158,000;158,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902045;0;True
100484;Lochan Polar luffe;499,00;199,000;199,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902046;0;True
100485;Wetland softshell handske;349,00;158,000;158,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902047;0;True
100486;Winster handske;249,00;113,000;113,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1902048;0;True
100487;Handsker fleece m/hele fingre;119,00;54,000;54,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1904002;0;True
100488;Radiator Handske;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:36;39;1909002;0;True
100489;Handske, strik m/skind;169,00;76,500;76,50;0;0;0;0;0;4;11.01.15 15:38:36;39;1999002;0;True
100490;½-handske, strik;99,00;45,000;45,00;1,000;0;0;0;0;4;11.01.15 15:38:36;39;1999003;1,000;True
100491;Nordkapp underbukser;699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:36;39;2001002;0;True
100492;Nordkapp undertrøje høj hals;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001007;0;True
100493;All Season undertrøje høj hal;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001008;0;True
100494;All Season underbukser;699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001009;0;True
100495;Coldfront undertrøje høj hals;899,00;409,000;409,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001014;0;True
100496;Coldfront underbukser;899,00;409,000;409,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001015;0;True
100497;Coldfront Lady undertrøje;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001016;0;True
100498;Coldfront Lady underbukser;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2001017;0;True
100499;Hester undertøjssæt;379,00;172,000;172,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002007;0;True
100500;Hester undertøjssæt m/høj hals;399,00;180,000;180,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002008;0;True
100501;Lizard høj hals;449,00;204,000;204,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002015;0;True
100502;Lizard tights;399,00;167,000;167,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002016;0;True
100503;Lizard boxer shorts;219,00;99,000;99,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002017;0;True
100504;Meldon undertøjssæt;599,00;272,000;272,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2002020;0;True
100505;Undertøjssæt m/rund hals;269,00;122,000;122,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2004002;0;True
100506;Carl-Magnus seler;299,00;135,000;135,00;4,000;0;0;0;0;4;23.02.15 13:27:00;39;2101002;4,000;True
100507;Carl-Philip seler;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101003;0;True
100508;Carl-Gustaf seler;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101004;0;True
100509;Carlos seler;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101005;0;True
100510;Carl-Eric seler;399,00;180,000;180,00;2,000;0;0;0;0;4;23.02.15 13:27:00;39;2101010;2,000;True
100511;Carl-August seler;399,00;180,000;180,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101011;0;True
100512;Utah livrem;699,00;315,000;315,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101012;0;True
100513;Oregon livrem;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101013;0;True
100514;Idaho livrem;499,00;225,000;225,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101014;0;True
100515;Colorado livrem;499,00;225,000;225,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101015;0;True
100516;Montana livrem;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101016;0;True
100517;Härkila Flex livrem;299,00;135,000;135,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101018;0;True
100518;Härkila silkeslips;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2101020;0;True
100519;Livrem i webbing i gaveæske;199,00;89,000;89,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2102001;0;True
100520;Seler m/motiv;399,00;180,000;180,00;-1,000;0;0;0;0;4;11.01.15 15:38:37;39;2102002;-1,000;True
100521;Walden bælte;349,00;158,000;158,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2102004;0;True
100522;Morgan silke slips;249,00;113,000;113,00;0;0;0;0;0;4;11.01.15 15:38:37;39;2102006;0;True
100523;Moel bælte;299,00;136,000;136,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2102010;0;True
100524;Radiator Bælte m/2 varmepuder;199,00;85,000;85,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2109001;0;True
100525;Seler;199,00;90,000;90,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2199001;0;True
100526;Seler m/læderstropper;199,00;90,000;90,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2199002;0;True
100527;Leggings i ribstop;549,00;250,000;250,00;1,00;0;0;0;0;4;11.01.15 15:38:38;39;2201002;1,00;True
100528;Pro Hunter X gaiters;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2201010;0;True
100529;Angus gaiters;1099,00;499,000;499,00;0,000;0;0;0;0;4;04.02.15 10:36:15;39;2201033;0,000;True
100530;Crieff trekkings;499,00;225,000;225,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2202008;0;True
100531;Crieff leggings;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2202009;0;True
100532;Crieff gaiters;349,00;159,000;159,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2202010;0;True
100533;Crieff WP trekkings;599,00;272,000;272,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2202011;0;True
100534;Slips Kids;199,00;69,000;69,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2902003;0;True
100535;Slips i gaveæske m/motiv;449,00;160,000;160,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2902004;0;True
100536;Rainy sæt;699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2902006;0;True
100537;Leafy sæt;799,00;364,000;364,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2902007;0;True
100538;Varmepuder t/bælte;29,00;10,000;10,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2909001;0;True
100539;Varmepude t/handsker;99,00;6,250;31,00;-1,000;0;0;0;0;4;11.01.15 15:38:38;39;2909002;-1,000;True
100540;Slipsenål m/motiv;299,00;136,000;136,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999001;0;True
100541;Hattenål m/motiv;79,00;36,000;36,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999002;0;True
100542;Hattenål m/motiv;79,00;36,000;36,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999003;0;True
100543;Rosette m/motiv;249,00;115,000;115,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999004;0;True
100544;Slips m/motiv;249,00;89,000;89,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999006;0;True
100545;GORE-TEX Reparationssæt;149,00;49,000;49,00;0;0;0;0;0;4;11.01.15 15:38:38;39;2999007;0;True
100546;Pro Hunter GTX® 12";2899,00;1318,000;1318,00;0;0;0;0;0;4;11.01.15 15:38:38;39;3001001;0;True
100547;Pro Hunter GTX® 7,5";2299,00;1045,000;1045,00;0;0;0;0;0;4;11.01.15 15:38:38;39;3001002;0;True
100548;Sporting Estate GTX® 17";3299,00;1500,000;1500,00;0;0;0;0;0;4;11.01.15 15:38:38;39;3001009;0;True
100549;Big Game GTX® 10" L Insulated;2399,00;1091,000;1091,00;0;0;0;0;0;4;11.01.15 15:38:38;39;3001010;0;True
100550;Big Game GTX® 12";2599,00;1181,000;1181,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001011;0;True
100551;Big Game GTX® 8";2099,00;954,000;954,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001012;0;True
100552;Lynx GTX® 6";1599,00;727,000;727,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001017;0;True
100553;Mountain Hunt GTX® 7" Flex Saf;1799,00;818,000;818,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001020;0;True
100554;Sporting Visent GTX® 17";4399,00;2000,000;2000,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001026;0;True
100555;Pro Hunter GTX® 10";2699,00;1227,000;1227,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001028;0;True
100556;Mountain Hunt GTX® 10" Flex;2499,00;1136,000;1136,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001029;0;True
100557;DayHiker GTX® 7";2499,00;1136,000;1136,00;0;0;0;0;0;4;11.01.15 15:38:39;39;3001030;0;True
100558;Staika GTX® 12" XL Insulated;3199,00;1454,000;1454,00;1,000;0;0;0;0;4;11.01.15 15:38:39;39;3001034;1,000;True
100559;Rhino 6";1599,00;727,000;727,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001052;0;True
100560;Big Game GTX® 10";2399,00;1091,000;1091,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001054;0;True
100561;Big Game GTX® 6";1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001055;0;True
100562;Pro Gamekeeper GTX® 9";2999,00;1363,000;1363,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001057;0;True
100563;Big Game Lady GTX® 8";2099,00;954,000;954,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001058;0;True
100564;Staika GTX® 8.5";2499,00;1136,000;1136,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001062;0;True
100565;Staika Lady GTX® 10" XL Insula;2999,00;1363,000;1363,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001064;0;True
100566;Staika Lady GTX® 7.5";2699,00;1227,000;1227,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001065;0;True
100567;Blenheim Lady GTX® 17" XL Insu;3199,00;1454,000;1454,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001066;0;True
100568;Mountain Trek GTX® 8";1799,00;818,000;818,00;0;0;0;0;0;4;11.01.15 15:38:40;39;3001067;0;True
100569;Mountain Trek GTX® 6";1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001068;0;True
100570;Sporting Estate II GTX® 17";3299,00;1500,000;1500,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001070;0;True
100571;Trapper Master GTX® 6";2799,00;1272,000;1272,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001073;0;True
100572;Pro Hunter Boa® GTX® 12";3599,00;1635,000;1635,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001074;0;True
100573;Pro Hunter GTX® 10" Armortex® Kevlar®;2699,00;1227,000;1227,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001075;0;True
100574;Mountain Hunt GTX® 7" Flex;1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001076;0;True
100575;Big Game Boa® GTX® 8";2599,00;1181,000;1181,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001077;0;True
100576;Backcountry II GTX® 6";1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:41;39;3001079;0;True
100577;Backcountry II Lady GTX® 6";1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001080;0;True
100578;Trapper Master GTX ® 9";2999,00;1363,000;1363,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001085;0;True
100579;Big Game GTX® 8" Optifade™;1999,00;909,000;909,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001086;0;True
100580;Vulpes GTX® 9";1899,00;863,000;863,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001088;0;True
100581;Elk Hunter GTX® 9";1799,00;818,000;818,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001094;0;True
100582;Elk Hunter GTX® 10" XL Insula;1899,00;863,000;863,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001097;0;True
100583;Big Game GTX® 10" XL insulated;2599,00;1181,000;1181,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3001108;0;True
100584;Inuit GTX® 15" XL insulated;3699,00;1681,000;1681,00;1,00;0;0;0;0;4;11.01.15 15:38:42;39;3101001;1,00;True
100585;Grizzly Pac 10";699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3102003;0;True
100586;Snow King 10";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:42;39;3102007;0;True
100587;Snow Queen Lady 10";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102008;0;True
100588;Canazei Pac Lady 14";799,00;409,000;478,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102013;0;True
100589;Musher Pac 15";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102017;0;True
100590;Chester Lady 7";499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102022;0;True
100591;Chester 7";499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102023;0;True
100592;Esher Lady 6" velcro;399,00;181,000;181,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102025;0;True
100593;Como Kids Pac 7";499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102028;0;True
100594;Alta Kids Pac 8";499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102030;0;True
100595;Grizzly Pac Lady 10";699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102031;0;True
100596;Mustang Pac Kids 9" CS;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102032;0;True
100597;Snowfox Pac 10";749,00;341,000;341,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102035;0;True
100598;Stallion Pac 10'' CS;599,00;272,000;272,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102037;0;True
100599;Spitsbergen Pac 14";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102042;0;True
100600;Treestand Pac II 12";1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3102045;0;True
100601;Forester 17" 3mm H-vent™;1599,00;727,000;727,00;0;0;0;0;0;4;11.01.15 15:38:43;39;3201001;0;True
100602;Forester 17" zip 5mm H-vent™;1799,00;818,000;818,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3201002;0;True
100603;Forester 17" 3mm H-vent™ 400g;1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3201003;0;True
100604;Upland 17" zip leather;2399,00;1091,000;1091,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3201004;0;True
100605;Forester Lady 16" zip 3mm H-vent™;1699,00;772,000;772,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3201006;0;True
100606;Allround 18";599,00;272,000;272,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202001;0;True
100607;Allround 18" 4mm;799,00;295,000;363,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202002;0;True
100608;Allround 12";499,00;227,000;227,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202003;0;True
100609;Allround Pac 15";649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202007;0;True
100610;Estate Vibram® 18" 5mm;1299,00;591,000;591,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202013;0;True
100611;Estate Lady Vibram® 16" 5mm;1299,00;591,000;591,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202014;0;True
100612;Estate Vibram® 18" leather;2099,00;954,000;954,00;0;0;0;0;0;4;11.01.15 15:38:44;39;3202015;0;True
100613;Cut-away Outback Win 18 " 800g;0,01;0,010;0,01;0;0;0;0;0;4;11.01.15 15:38:45;39;3202019;0;True
100614;Allround Hip 32" 4mm;1060,00;500,000;500,00;1,00;0;0;0;0;4;11.04.15 09:10:53;39;3202029;1,00;True
100615;Estate AT 18";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202033;0;True
100616;Estate AT 18" 5mm;1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202035;0;True
100617;Moor Stable 18" 5mm;999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202036;0;True
100618;Moor Stable 18" 7mm;999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202037;0;True
100619;Moor Stable 16" 5mm fold-down;899,00;409,000;409,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202038;0;True
100620;Ascot Lady 16" 7mm;849,00;386,000;386,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202041;0;True
100621;Ascot Paddock Lady 7" 7mm;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202043;0;True
100622;Outthere 18";1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202049;0;True
100623;Outthere 12" zip;1099,00;500,000;500,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202050;0;True
100624;Outthere 18" side-zip;1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202051;0;True
100625;Outthere Lady 16" side-zip;1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:45;39;3202052;0;True
100626;Outthere 18" 2000g;1449,00;591,000;591,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202056;0;True
100627;Rainy 6,5";549,00;250,000;250,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202057;0;True
100628;Rainy Lady 6.5";549,00;250,000;250,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202059;0;True
100629;Estate Vibram® 18" 5mm sidezip;1399,00;636,000;636,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202061;0;True
100630;Estate AT Lady 16" 5mm;1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202063;0;True
100631;Estate Vibram® 18'' breathable;1099,00;500,000;500,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202071;0;True
100632;Allround 18" 4mm side-zip;749,00;341,000;341,00;0;0;0;0;0;4;11.01.15 15:38:46;39;3202073;0;True
100633;Countrylife 17" 3,5mm;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202074;0;True
100634;Pemberley Lady 17";649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202078;0;True
100635;Countrylife Lady 16" CS;649,00;295,000;295,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202080;0;True
100636;Field 17";549,00;250,000;250,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202084;0;True
100637;Field 17" 4mm;699,00;318,000;318,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202085;0;True
100638;Countrylife Lady 10" CS;449,00;204,000;204,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202086;0;True
100639;Countrylife 3-eye Lady 13" CS;549,00;250,000;250,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202095;0;True
100640;Lapland 14";899,00;408,000;408,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202096;0;True
100641;Kiruna 14";899,00;409,000;409,00;7,00;0;0;0;0;4;11.01.15 15:38:47;39;3202097;7,00;True
100642;Wetland wader 5mm 1200g;2799,00;1272,000;1272,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202104;0;True
100643;Allround Kids 12,5" 4mm;329,00;150,000;150,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202114;0;True
100644;Allround Kids 12,5" CS;349,00;136,000;136,00;0;0;0;0;0;4;11.01.15 15:38:47;39;3202115;0;True
100645;Gorni 5";999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301004;0;True
100646;Stalker GTX® Oxford;1499,00;681,000;681,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301005;0;True
100647;Stalker Slip-on;999,00;454,000;454,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301006;0;True
100648;Camino;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301009;0;True
100649;Camino Slide;799,00;363,000;363,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301010;0;True
100650;Rhino Moc 7";1499,00;636,000;636,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301014;0;True
100651;Sporting Trail 8";1499,00;636,000;636,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301015;0;True
100652;Sporting 3-eye;1299,00;591,000;591,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301016;0;True
100653;Jokkmokk II GTX®;1499,00;681,000;681,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301019;0;True
100654;Keruu GTX®;1199,00;545,000;545,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301020;0;True
100655;Sporting Chelsea II GTX® 7";1499,00;681,000;681,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3301021;0;True
100656;Compostela;549,00;250,000;250,00;0;0;0;0;0;4;11.01.15 15:38:48;39;3302004;0;True
100657;Leather care & waterproofer;99,00;45,000;45,00;0;0;0;0;0;4;11.01.15 15:38:49;39;3401001;0;True
100658;Nubuck/Suede care & waterproof;99,00;45,000;45,00;0;0;0;0;0;4;11.01.15 15:38:49;39;3401002;0;True
100659;Härkila Mink oil leather care;109,00;49,500;49,50;0;0;0;0;0;4;11.01.15 15:38:49;39;3401003;0;True
100660;Härkila Shoehorn;79,00;36,000;36,00;0;0;0;0;0;4;11.01.15 15:38:49;39;3401004;0;True
100661;Härkila Bootjack;129,00;59,000;59,00;0;0;0;0;0;4;11.01.15 15:38:49;39;3401005;0;True
